2026-09-09 14:56:06 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 14:56:06 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 14:56:06 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 14:56:06 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/decorators.py - INFO - resample: shape = (659, 2)
2026-09-09 14:57:42 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/decorators.py - INFO - resample: shape = (659, 2)
2026-09-09 15:04:30 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 15:05:27 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:06:18 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (659, 8)
2026-09-09 15:06:18 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (659, 10)
2026-09-09 15:06:18 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_offline: shape = (491, 11)
2026-09-09 15:06:18 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_offline: shape = (491, 11)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (659, 8)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (659, 10)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_offline: shape = (491, 11)
2026-09-09 15:15:14 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_offline: shape = (491, 11)
2026-09-09 15:15:38 - foodcast.domain.forecast - INFO - Fold 0 - train shape: [(125, 9) - test shape: (122, 9)]
2026-09-09 15:15:38 - foodcast.domain.forecast - INFO - Fold 1 - train shape: [(247, 9) - test shape: (122, 9)]
2026-09-09 15:15:38 - foodcast.domain.forecast - INFO - Fold 2 - train shape: [(369, 9) - test shape: (122, 9)]
2026-09-09 15:15:45 - foodcast.domain.forecast - INFO - plotly_predictions: target shape = (491,)
2026-09-09 15:15:45 - foodcast.domain.forecast - INFO - plotly_predictions: predictions shape = (366, 1)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (659, 8)
2026-09-09 15:26:52 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (659, 10)
2026-09-09 15:26:53 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_offline: shape = (491, 11)
2026-09-09 15:26:53 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_offline: shape = (491, 11)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (406, 6)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (631, 6)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (72, 3)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (103, 3)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (175, 2)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (148, 2)
2026-09-09 15:29:45 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (148, 2)
2026-09-09 15:29:50 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/forecast.py - INFO - span_future: shape = (168, 1)
2026-09-09 15:29:57 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (168, 7)
2026-09-09 15:29:57 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (168, 9)
2026-09-09 15:29:57 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_online: shape = (168, 10)
2026-09-09 15:29:57 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_online: shape = (168, 10)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (659, 8)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (659, 10)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_offline: shape = (491, 11)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_offline: shape = (491, 11)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (406, 6)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (631, 6)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (72, 3)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (103, 3)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (175, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (148, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (148, 2)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/forecast.py - INFO - span_future: shape = (168, 1)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (168, 7)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (168, 9)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_online: shape = (168, 10)
2026-09-09 15:30:16 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_online: shape = (168, 10)
2026-09-09 15:30:23 - foodcast.domain.forecast - INFO - plotly_predictions: predictions shape = (168, 1)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (2158, 6)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (3247, 6)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (380, 3)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (565, 3)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (945, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (659, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (659, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (659, 8)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (659, 10)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_offline: shape = (491, 11)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_offline: shape = (491, 11)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (406, 6)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/infrastructure/extract.py - INFO - extract: shape = (631, 6)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (72, 3)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - clean: shape = (103, 3)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - merge: shape = (175, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - resample: shape = (148, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/transform.py - INFO - etl: shape = (148, 2)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/forecast.py - INFO - span_future: shape = (168, 1)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - dummy_day: shape = (168, 7)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - hour_cos_sin: shape = (168, 9)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - lag_online: shape = (168, 10)
2026-09-09 15:32:10 - /Users/moussa/Documents/ml_data_base/MlOps_1/forecasting/../foodcast/domain/feature_engineering.py - INFO - features_online: shape = (168, 10)
2026-09-09 15:32:16 - foodcast.domain.multi_model - INFO - Instantiate 10 models of type:
RandomForestRegressor(n_estimators=10, random_state=42)
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - Instantiate 10 models of type:
RandomForestRegressor(n_estimators=10, random_state=42)
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 0
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 1
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 2
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 3
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 4
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 5
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 6
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 7
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 8
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (125, 9) on y - seed: 9
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - predict: X of shape (122, 9)
2026-09-09 15:32:19 - foodcast.domain.forecast - INFO - Fold 0 - train shape: [(125, 9) - test shape: (122, 9)]
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - Instantiate 10 models of type:
RandomForestRegressor(n_estimators=10, random_state=42)
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 0
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 1
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 2
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 3
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 4
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 5
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 6
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 7
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 8
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (247, 9) on y - seed: 9
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - predict: X of shape (122, 9)
2026-09-09 15:32:19 - foodcast.domain.forecast - INFO - Fold 1 - train shape: [(247, 9) - test shape: (122, 9)]
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - Instantiate 10 models of type:
RandomForestRegressor(n_estimators=10, random_state=42)
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 0
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 1
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 2
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 3
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 4
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 5
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 6
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 7
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 8
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - fit: X of shape (369, 9) on y - seed: 9
2026-09-09 15:32:19 - foodcast.domain.multi_model - INFO - predict: X of shape (122, 9)
2026-09-09 15:32:19 - foodcast.domain.forecast - INFO - Fold 2 - train shape: [(369, 9) - test shape: (122, 9)]
